transcript_id,transcript_name,gene_id,gene_name,ensembl_id,utr_rank,utr_rank_expr,utr_wt,mui,is_su,is_lu,seqnames,end,strand
ENST00000542657.5,ANKLE2-210,ENSG00000176915.15,ANKLE2,ENSG00000176915,1,1,0,0.3901066235915998,TRUE,FALSE,chr12,132727132,-
ENST00000357997.10-UTR-885,ANKLE2-201-UTR-885,ENSG00000176915.15,ANKLE2,ENSG00000176915,3,2,0.5,0.11678940581850335,FALSE,FALSE,chr12,132726387,-
ENST00000357997.10,ANKLE2-201,ENSG00000176915.15,ANKLE2,ENSG00000176915,5,3,1,0.38939472334514963,FALSE,TRUE,chr12,132725502,-
ENST00000391876.5,FUT2-201,ENSG00000176920.13,FUT2,ENSG00000176920,1,1,0,0.5836993945344461,TRUE,FALSE,chr19,48705614,+
ENST00000425340.3,FUT2-202,ENSG00000176920.13,FUT2,ENSG00000176920,3,2,1,0.4163006054655539,FALSE,TRUE,chr19,48705951,+
ENST00000638539.1,EFCAB5-213,ENSG00000176927.16,EFCAB5,ENSG00000176927,1,1,0,0.5352220520673813,TRUE,FALSE,chr17,29999933,+
ENST00000394835.8,EFCAB5-201,ENSG00000176927.16,EFCAB5,ENSG00000176927,4,2,1,0.4647779479326187,FALSE,TRUE,chr17,30108452,+
ENST00000423938.1,MUC20-201,ENSG00000176945.18,MUC20,ENSG00000176945,6,1,0,0.17934913376390318,TRUE,FALSE,chr3,195741123,+
ENST00000423938.1-UTR+3672,MUC20-201-UTR+3672,ENSG00000176945.18,MUC20,ENSG00000176945,7,2,1,0.8206508662360968,FALSE,TRUE,chr3,195744795,+
ENST00000564978.5-UTR-1030,NFATC2IP-203-UTR-1030,ENSG00000176953.13,NFATC2IP,ENSG00000176953,3,1,0,0.12302033675906252,FALSE,FALSE,chr16,28964668,+
ENST00000564978.5,NFATC2IP-203,ENSG00000176953.13,NFATC2IP,ENSG00000176953,5,2,0.5,0.44171258800013846,TRUE,FALSE,chr16,28965698,+
ENST00000320805.9,NFATC2IP-201,ENSG00000176953.13,NFATC2IP,ENSG00000176953,8,3,1,0.4211433295085723,FALSE,TRUE,chr16,28967092,+
ENST00000354098.7,SHMT1-203,ENSG00000176974.21,SHMT1,ENSG00000176974,1,1,0,0.5798495982429356,TRUE,FALSE,chr17,18328527,-
ENST00000352886.10,SHMT1-202,ENSG00000176974.21,SHMT1,ENSG00000176974,3,2,1,0.42015040175706436,FALSE,TRUE,chr17,18327859,-
ENST00000512560.5,MTX3-203,ENSG00000177034.17,MTX3,ENSG00000177034,3,1,0,0.5211850870593879,TRUE,FALSE,chr5,79979760,-
ENST00000512528.3,MTX3-202,ENSG00000177034.17,MTX3,ENSG00000177034,5,2,1,0.47881491294061207,FALSE,TRUE,chr5,79976715,-
ENST00000512595.5,SLC38A9-218,ENSG00000177058.12,SLC38A9,ENSG00000177058,1,1,0,0.10199106931902215,TRUE,FALSE,chr5,55626410,-
ENST00000318672.7,SLC38A9-201,ENSG00000177058.12,SLC38A9,ENSG00000177058,6,2,1,0.8980089306809779,FALSE,TRUE,chr5,55625846,-
ENST00000434634.7-UTR-2214,WDR73-202-UTR-2214,ENSG00000177082.13,WDR73,ENSG00000177082,1,1,0,0.8813282575018678,TRUE,FALSE,chr15,84641498,-
ENST00000434634.7,WDR73-202,ENSG00000177082.13,WDR73,ENSG00000177082,2,2,1,0.11867174249813219,FALSE,TRUE,chr15,84639284,-
ENST00000535270.5,POLE-207,ENSG00000177084.18,POLE,ENSG00000177084,1,1,0,0.2052822602627727,TRUE,FALSE,chr12,132624689,-
ENST00000320574.10,POLE-201,ENSG00000177084.18,POLE,ENSG00000177084,2,2,1,0.7947177397372273,FALSE,TRUE,chr12,132623761,-
ENST00000322209.5,NUDT4B-201,ENSG00000177144.8,NUDT4B,ENSG00000177144,3,1,0,0.18956145199926294,TRUE,FALSE,chr1,148752415,+
ENST00000322209.5-UTR+1155,NUDT4B-201-UTR+1155,ENSG00000177144.8,NUDT4B,ENSG00000177144,4,2,1,0.7707412014004054,FALSE,TRUE,chr1,148753570,+
ENST00000589346.1,FAM210A-205,ENSG00000177150.13,FAM210A,ENSG00000177150,1,1,0,0.28770300293428364,TRUE,FALSE,chr18,13666230,-
ENST00000402563.5-UTR-2317,FAM210A-202-UTR-2317,ENSG00000177150.13,FAM210A,ENSG00000177150,5,2,0.5,0.38800095197492884,FALSE,TRUE,chr18,13665667,-
ENST00000322247.7,FAM210A-201,ENSG00000177150.13,FAM210A,ENSG00000177150,8,3,1,0.2805146316410321,FALSE,FALSE,chr18,13663346,-
ENST00000643402.1,RPS6KA3-210,ENSG00000177189.14,RPS6KA3,ENSG00000177189,9,1,0,0.11943251808499367,TRUE,FALSE,chrX,20154589,-
ENST00000643085.1,RPS6KA3-208,ENSG00000177189.14,RPS6KA3,ENSG00000177189,13,2,1,0.7704951960909154,FALSE,TRUE,chrX,20153661,-
ENST00000321702.2,B3GNT8-201,ENSG00000177191.3,B3GNT8,ENSG00000177191,1,1,0,0.8560075823855352,TRUE,FALSE,chr19,41425358,-
ENST00000321702.2-UTR+1105,B3GNT8-201-UTR+1105,ENSG00000177191.3,B3GNT8,ENSG00000177191,2,2,1,0.14399241761446485,FALSE,TRUE,chr19,41424253,-
ENST00000565803.2,CHD9-216,ENSG00000177200.18,CHD9,ENSG00000177200,1,1,0,0.4582825454828257,TRUE,FALSE,chr16,53326856,+
ENST00000615216.4,CHD9-221,ENSG00000177200.18,CHD9,ENSG00000177200,4,2,1,0.4759520140482099,FALSE,TRUE,chr16,53327501,+
ENST00000318021.4,OR2T33-201,ENSG00000177212.4,OR2T33,ENSG00000177212,1,1,0,0.14621094424305195,TRUE,FALSE,chr1,248272770,-
ENST00000641220.1,OR2T33-202,ENSG00000177212.4,OR2T33,ENSG00000177212,2,2,1,0.8537890557569481,FALSE,TRUE,chr1,248269916,-
ENST00000613872.1,TRIM72-202,ENSG00000177238.14,TRIM72,ENSG00000177238,1,1,0,0.7792973842111364,TRUE,FALSE,chr16,31226427,+
ENST00000322122.8,TRIM72-201,ENSG00000177238.14,TRIM72,ENSG00000177238,3,2,1,0.2182220832593484,FALSE,TRUE,chr16,31231537,+
ENST00000637056.1-UTR-2105,ZBTB38-222-UTR-2105,ENSG00000177311.12,ZBTB38,ENSG00000177311,2,1,0,0.7148354979849342,TRUE,FALSE,chr3,141446082,+
ENST00000321464.7-UTR-1094,ZBTB38-201-UTR-1094,ENSG00000177311.12,ZBTB38,ENSG00000177311,5,2,1,0.18412589227007586,FALSE,TRUE,chr3,141448698,+
ENST00000327158.5-UTR-2040,TIMM22-201-UTR-2040,ENSG00000177370.5,TIMM22,ENSG00000177370,1,1,0,0.8205573933843779,TRUE,FALSE,chr17,1001631,+
ENST00000327158.5-UTR-1524,TIMM22-201-UTR-1524,ENSG00000177370.5,TIMM22,ENSG00000177370,3,2,1,0.16963882733903465,FALSE,TRUE,chr17,1002147,+
ENST00000395706.2,MIEF2-204,ENSG00000177427.13,MIEF2,ENSG00000177427,4,1,0,0.11570779246860702,FALSE,FALSE,chr17,18265781,+
ENST00000395704.8,MIEF2-203,ENSG00000177427.13,MIEF2,ENSG00000177427,5,2,0.5,0.35492747278539505,TRUE,FALSE,chr17,18266204,+
ENST00000323019.9,MIEF2-201,ENSG00000177427.13,MIEF2,ENSG00000177427,6,3,1,0.5293647347459979,FALSE,TRUE,chr17,18266552,+
ENST00000323040.5-UTR-879,GPR4-201-UTR-879,ENSG00000177464.5,GPR4,ENSG00000177464,1,1,0,0.5765765765765766,TRUE,FALSE,chr19,45590642,-
ENST00000323040.5,GPR4-201,ENSG00000177464.5,GPR4,ENSG00000177464,2,2,1,0.42342342342342343,FALSE,TRUE,chr19,45589763,-
ENST00000357037.6-UTR-1520,CAVIN1-201-UTR-1520,ENSG00000177469.13,CAVIN1,ENSG00000177469,1,1,0,0.13525578414776004,FALSE,FALSE,chr17,42403968,-
ENST00000357037.6-UTR-1186,CAVIN1-201-UTR-1186,ENSG00000177469.13,CAVIN1,ENSG00000177469,2,2,0.5,0.5573976467447325,TRUE,FALSE,chr17,42403634,-
ENST00000357037.6,CAVIN1-201,ENSG00000177469.13,CAVIN1,ENSG00000177469,3,3,1,0.3073465691075075,FALSE,TRUE,chr17,42402448,-
ENST00000449376.5,ARIH2-205,ENSG00000177479.20,ARIH2,ENSG00000177479,1,1,0,0.7390403564759022,TRUE,FALSE,chr3,48983620,+
ENST00000356401.9-UTR-847,ARIH2-201-UTR-847,ENSG00000177479.20,ARIH2,ENSG00000177479,3,2,1,0.20176786487880602,FALSE,TRUE,chr3,48985535,+
ENST00000613385.4-UTR-4408,C18orf32-203-UTR-4408,ENSG00000177576.12,C18orf32,ENSG00000177576,2,1,0,0.28213538140374633,TRUE,FALSE,chr18,49481657,-
ENST00000318240.8,C18orf32-201,ENSG00000177576.12,C18orf32,ENSG00000177576,4,2,1,0.6616728729406455,FALSE,TRUE,chr18,49477242,-
ENST00000331173.6-UTR-1770,CSTF2T-201-UTR-1770,ENSG00000177613.9,CSTF2T,ENSG00000177613,2,1,0,0.8207958705907833,TRUE,FALSE,chr10,51697255,-
ENST00000331173.6,CSTF2T-201,ENSG00000177613.9,CSTF2T,ENSG00000177613,3,2,1,0.17920412940921665,FALSE,TRUE,chr10,51695485,-
ENST00000327247.9,GBA-201,ENSG00000177628.16,GBA,ENSG00000177628,3,1,0,0.8826140196047373,TRUE,FALSE,chr1,155234451,-
ENST00000327247.9-UTR+3181,GBA-201-UTR+3181,ENSG00000177628.16,GBA,ENSG00000177628,4,2,1,0.11738598039526273,FALSE,TRUE,chr1,155231270,-
ENST00000319363.11-UTR-5735,IL17RA-201-UTR-5735,ENSG00000177663.14,IL17RA,ENSG00000177663,1,1,0,0.5273508493521487,TRUE,FALSE,chr22,17109958,+
ENST00000319363.11-UTR-3907,IL17RA-201-UTR-3907,ENSG00000177663.14,IL17RA,ENSG00000177663,2,2,0.5,0.15517673199844734,FALSE,FALSE,chr22,17111786,+
ENST00000319363.11-UTR-2920,IL17RA-201-UTR-2920,ENSG00000177663.14,IL17RA,ENSG00000177663,3,3,1,0.2738174750640876,FALSE,TRUE,chr22,17112773,+
ENST00000320542.4-UTR+1427,MBOAT4-201-UTR+1427,ENSG00000177669.4,MBOAT4,ENSG00000177669,2,1,0,0.23653395784543327,TRUE,FALSE,chr8,30130243,-
ENST00000320542.4-UTR+1893,MBOAT4-201-UTR+1893,ENSG00000177669.4,MBOAT4,ENSG00000177669,3,2,1,0.7634660421545668,FALSE,TRUE,chr8,30129777,-
ENST00000381947.4,DNAJC28-202,ENSG00000177692.12,DNAJC28,ENSG00000177692,3,1,0,0.10600947979467294,TRUE,FALSE,chr21,33488054,-
ENST00000617313.4,DNAJC28-204,ENSG00000177692.12,DNAJC28,ENSG00000177692,4,2,1,0.8939905202053271,FALSE,TRUE,chr21,33485529,-
ENST00000375248.9,TMEM94-202,ENSG00000177728.17,TMEM94,ENSG00000177728,3,1,0,0.2991799653776265,TRUE,FALSE,chr17,75499744,+
ENST00000314256.12,TMEM94-201,ENSG00000177728.17,TMEM94,ENSG00000177728,4,2,1,0.6901645619135381,FALSE,TRUE,chr17,75500452,+
ENST00000314940.7-UTR-6966,HNRNPA0-201-UTR-6966,ENSG00000177733.7,HNRNPA0,ENSG00000177733,1,1,0,0.7647291791013853,TRUE,FALSE,chr5,137752616,-
ENST00000314940.7-UTR-5734,HNRNPA0-201-UTR-5734,ENSG00000177733.7,HNRNPA0,ENSG00000177733,4,2,1,0.18834733330467748,FALSE,TRUE,chr5,137751384,-
ENST00000316105.7-UTR-884,PCDHB9-201-UTR-884,ENSG00000177839.7,PCDHB9,ENSG00000177839,1,1,0,0.1562018353679975,TRUE,FALSE,chr5,141190657,+
ENST00000316105.7,PCDHB9-201,ENSG00000177839.7,PCDHB9,ENSG00000177839,2,2,1,0.8437981646320025,FALSE,TRUE,chr5,141191541,+
ENST00000418905.1,ZNF620-202,ENSG00000177842.12,ZNF620,ENSG00000177842,1,1,0,0.41044283989097086,TRUE,FALSE,chr3,40517709,+
ENST00000314529.10,ZNF620-201,ENSG00000177842.12,ZNF620,ENSG00000177842,2,2,1,0.5753599676381914,FALSE,TRUE,chr3,40518736,+
ENST00000372521.9,SVBP-201,ENSG00000177868.12,SVBP,ENSG00000177868,3,1,0,0.8782495718210485,TRUE,FALSE,chr1,42807051,-
ENST00000372521.9-UTR+2786,SVBP-201-UTR+2786,ENSG00000177868.12,SVBP,ENSG00000177868,4,2,1,0.12175042817895154,FALSE,TRUE,chr1,42804265,-
ENST00000456778.5,ZNF619-205,ENSG00000177873.14,ZNF619,ENSG00000177873,3,1,0,0.22460809837700105,FALSE,FALSE,chr3,40488578,+
ENST00000429348.6,ZNF619-202,ENSG00000177873.14,ZNF619,ENSG00000177873,4,2,0.5,0.28005444616776526,TRUE,FALSE,chr3,40490236,+
ENST00000432264.4,ZNF619-203,ENSG00000177873.14,ZNF619,ENSG00000177873,5,3,1,0.49533745545523367,FALSE,TRUE,chr3,40491053,+
ENST00000367405.5-UTR-1439,ZBTB41-201-UTR-1439,ENSG00000177888.8,ZBTB41,ENSG00000177888,1,1,0,0.18573933018981986,TRUE,FALSE,chr1,197155120,-
ENST00000367405.5-UTR+165,ZBTB41-201-UTR+165,ENSG00000177888.8,ZBTB41,ENSG00000177888,4,2,1,0.7405544642759007,FALSE,TRUE,chr1,197153516,-
ENST00000549833.1,UBE2N-204,ENSG00000177889.10,UBE2N,ENSG00000177889,4,1,0,0.18848595744708616,TRUE,FALSE,chr12,93409741,-
ENST00000550657.1-UTR-986,UBE2N-205-UTR-986,ENSG00000177889.10,UBE2N,ENSG00000177889,6,2,0.5,0.689209141517938,FALSE,TRUE,chr12,93409356,-
ENST00000550657.1,UBE2N-205,ENSG00000177889.10,UBE2N,ENSG00000177889,8,3,1,0.10604594524343669,FALSE,FALSE,chr12,93408370,-
ENST00000536953.5,ASB8-207,ENSG00000177981.11,ASB8,ENSG00000177981,7,1,0,0.18444840947036503,TRUE,FALSE,chr12,48149528,-
ENST00000317697.8,ASB8-201,ENSG00000177981.11,ASB8,ENSG00000177981,9,2,1,0.815551590529635,FALSE,TRUE,chr12,48147788,-
ENST00000619577.5-UTR-633,MLF1-217-UTR-633,ENSG00000178053.20,MLF1,ENSG00000178053,10,1,0,0.8935252241435965,TRUE,FALSE,chr3,158605715,+
ENST00000392822.4,MLF1-203,ENSG00000178053.20,MLF1,ENSG00000178053,15,2,1,0.10647477585640354,FALSE,TRUE,chr3,158606459,+
ENST00000326756.4-UTR-2826,ZNF518B-201-UTR-2826,ENSG00000178163.8,ZNF518B,ENSG00000178163,1,1,0,0.24913116826711623,TRUE,FALSE,chr4,10442705,-
ENST00000326756.4,ZNF518B-201,ENSG00000178163.8,ZNF518B,ENSG00000178163,2,2,1,0.7508688317328838,FALSE,TRUE,chr4,10439879,-
ENST00000675605.1-UTR-518,LCORL-212-UTR-518,ENSG00000178177.16,LCORL,ENSG00000178177,7,1,0,0.5543774212024032,TRUE,FALSE,chr4,17845592,-
ENST00000675143.1-UTR-1443,LCORL-211-UTR-1443,ENSG00000178177.16,LCORL,ENSG00000178177,10,2,1,0.18122634757233952,FALSE,TRUE,chr4,17843215,-
ENST00000409806.8-UTR-833,ZC3H12D-201-UTR-833,ENSG00000178199.14,ZC3H12D,ENSG00000178199,3,1,0,0.6866573349916424,TRUE,FALSE,chr6,149447627,-
ENST00000409806.8,ZC3H12D-201,ENSG00000178199.14,ZC3H12D,ENSG00000178199,4,2,1,0.3133426650083576,FALSE,TRUE,chr6,149446794,-
ENST00000530318.1,POGLUT3-204,ENSG00000178202.13,POGLUT3,ENSG00000178202,1,1,0,0.3101661545121327,TRUE,FALSE,chr11,108474739,-
ENST00000434945.6,POGLUT3-202,ENSG00000178202.13,POGLUT3,ENSG00000178202,4,2,1,0.6898338454878673,FALSE,TRUE,chr11,108472111,-
ENST00000317402.11-UTR-6707,GEN1-201-UTR-6707,ENSG00000178295.15,GEN1,ENSG00000178295,2,1,0,0.28281150764706486,TRUE,FALSE,chr2,17782234,+
ENST00000317402.11-UTR-4225,GEN1-201-UTR-4225,ENSG00000178295.15,GEN1,ENSG00000178295,3,2,1,0.7144383827244192,FALSE,TRUE,chr2,17784716,+
ENST00000313578.4-UTR-640,AQP11-201-UTR-640,ENSG00000178301.4,AQP11,ENSG00000178301,2,1,0,0.7849970466627288,TRUE,FALSE,chr11,77609716,+
ENST00000313578.4,AQP11-201,ENSG00000178301.4,AQP11,ENSG00000178301,3,2,1,0.21500295333727112,FALSE,TRUE,chr11,77610356,+
ENST00000322434.8-UTR-604,ZNF354B-201-UTR-604,ENSG00000178338.11,ZNF354B,ENSG00000178338,1,1,0,0.616329139698705,TRUE,FALSE,chr5,178884416,+
ENST00000322434.8-UTR+4341,ZNF354B-201-UTR+4341,ENSG00000178338.11,ZNF354B,ENSG00000178338,5,2,1,0.3836708603012951,FALSE,TRUE,chr5,178889361,+
ENST00000319550.9-UTR-5282,NT5DC1-201-UTR-5282,ENSG00000178425.14,NT5DC1,ENSG00000178425,1,1,0,0.7365374778195657,TRUE,FALSE,chr6,116244215,+
ENST00000319550.9-UTR-3809,NT5DC1-201-UTR-3809,ENSG00000178425.14,NT5DC1,ENSG00000178425,3,2,1,0.1317305428314855,FALSE,TRUE,chr6,116245688,+
ENST00000317995.5-UTR-4140,CA8-201-UTR-4140,ENSG00000178538.10,CA8,ENSG00000178538,2,1,0,0.6737000946860955,TRUE,FALSE,chr8,60189551,-
ENST00000317995.5-UTR-3561,CA8-201-UTR-3561,ENSG00000178538.10,CA8,ENSG00000178538,3,2,1,0.16013696890243048,FALSE,TRUE,chr8,60188972,-
ENST00000322716.8-UTR-828,EPM2AIP1-201-UTR-828,ENSG00000178567.8,EPM2AIP1,ENSG00000178567,7,1,0,0.8103872605661457,TRUE,FALSE,chr3,36985870,-
ENST00000322716.8,EPM2AIP1-201,ENSG00000178567.8,EPM2AIP1,ENSG00000178567,8,2,1,0.10257616194282636,FALSE,TRUE,chr3,36985042,-
ENST00000377258.5,CTNNBIP1-202,ENSG00000178585.15,CTNNBIP1,ENSG00000178585,2,1,0,0.1447354578909701,TRUE,FALSE,chr1,9850449,-
ENST00000400904.7,CTNNBIP1-204,ENSG00000178585.15,CTNNBIP1,ENSG00000178585,3,2,1,0.7643498833380099,FALSE,TRUE,chr1,9850108,-
ENST00000585973.1,DYNAP-202,ENSG00000178690.4,DYNAP,ENSG00000178690,1,1,0,0.24287640056022408,TRUE,FALSE,chr18,54598679,+
ENST00000648945.2,DYNAP-203,ENSG00000178690.4,DYNAP,ENSG00000178690,2,2,1,0.7571235994397759,FALSE,TRUE,chr18,54599493,+
ENST00000580398.1-UTR-1314,SUZ12-204-UTR-1314,ENSG00000178691.11,SUZ12,ENSG00000178691,1,1,0,0.1550664828577632,FALSE,FALSE,chr17,31999335,+
ENST00000580398.1,SUZ12-204,ENSG00000178691.11,SUZ12,ENSG00000178691,3,2,0.5,0.42381857130147715,TRUE,FALSE,chr17,32000649,+
ENST00000322652.10,SUZ12-201,ENSG00000178691.11,SUZ12,ENSG00000178691,5,3,1,0.42111494584075965,FALSE,TRUE,chr17,32001038,+
ENST00000314622.9-UTR-5047,NSUN3-201-UTR-5047,ENSG00000178694.10,NSUN3,ENSG00000178694,3,1,0,0.6843019328077153,TRUE,FALSE,chr3,94126785,+
ENST00000314622.9-UTR-1278,NSUN3-201-UTR-1278,ENSG00000178694.10,NSUN3,ENSG00000178694,4,2,0.5,0.17232576646976117,FALSE,TRUE,chr3,94130554,+
ENST00000314622.9,NSUN3-201,ENSG00000178694.10,NSUN3,ENSG00000178694,5,3,1,0.1433723007225235,FALSE,FALSE,chr3,94131832,+
ENST00000377474.4-UTR-1677,KCTD12-201-UTR-1677,ENSG00000178695.6,KCTD12,ENSG00000178695,6,1,0,0.4510245901639344,TRUE,FALSE,chr13,76881851,-
ENST00000377474.4,KCTD12-201,ENSG00000178695.6,KCTD12,ENSG00000178695,11,2,1,0.2647540983606557,FALSE,TRUE,chr13,76880174,-
ENST00000377103.3-UTR-1430,THBD-201-UTR-1430,ENSG00000178726.7,THBD,ENSG00000178726,1,1,0,0.23045507584597433,TRUE,FALSE,chr20,23047062,-
ENST00000377103.3-UTR-364,THBD-201-UTR-364,ENSG00000178726.7,THBD,ENSG00000178726,3,2,0.5,0.617636890098967,FALSE,TRUE,chr20,23045996,-
ENST00000377103.3,THBD-201,ENSG00000178726.7,THBD,ENSG00000178726,4,3,1,0.15190803405505857,FALSE,FALSE,chr20,23045632,-
ENST00000565772.5,FAM219B-212,ENSG00000178761.15,FAM219B,ENSG00000178761,1,1,0,0.18054533526068037,TRUE,FALSE,chr15,74902000,-
ENST00000357635.10,FAM219B-201,ENSG00000178761.15,FAM219B,ENSG00000178761,3,2,1,0.8194546647393196,FALSE,TRUE,chr15,74899991,-
ENST00000342179.9-UTR-2862,DPY19L3-201-UTR-2862,ENSG00000178904.19,DPY19L3,ENSG00000178904,2,1,0,0.21638633075078634,TRUE,FALSE,chr19,32483027,+
ENST00000586987.5,DPY19L3-205,ENSG00000178904.19,DPY19L3,ENSG00000178904,5,2,1,0.7836136692492136,FALSE,TRUE,chr19,32485895,+
ENST00000650400.1,ZNF852-204,ENSG00000178917.17,ZNF852,ENSG00000178917,2,1,0,0.2022778569216455,TRUE,FALSE,chr3,44494846,-
ENST00000650400.1-UTR+3081,ZNF852-204-UTR+3081,ENSG00000178917.17,ZNF852,ENSG00000178917,3,2,1,0.7977221430783545,FALSE,TRUE,chr3,44491765,-
ENST00000582438.1,CYBC1-223,ENSG00000178927.18,CYBC1,ENSG00000178927,12,1,0,0.47489925425682356,TRUE,FALSE,chr17,82442899,-
ENST00000306645.10,CYBC1-201,ENSG00000178927.18,CYBC1,ENSG00000178927,15,2,1,0.519853136878592,FALSE,TRUE,chr17,82442585,-
ENST00000601588.1,ZBTB7A-202,ENSG00000178951.9,ZBTB7A,ENSG00000178951,1,1,0,0.546115602555509,TRUE,FALSE,chr19,4047741,-
ENST00000322357.9-UTR-3031,ZBTB7A-201-UTR-3031,ENSG00000178951.9,ZBTB7A,ENSG00000178951,5,2,0.5,0.26402090375892145,FALSE,TRUE,chr19,4046333,-
ENST00000322357.9,ZBTB7A-201,ENSG00000178951.9,ZBTB7A,ENSG00000178951,8,3,1,0.11224292428510546,FALSE,FALSE,chr19,4043302,-
ENST00000651323.1-UTR-3006,CTC1-214-UTR-3006,ENSG00000178971.16,CTC1,ENSG00000178971,2,1,0,0.20689229828683797,TRUE,FALSE,chr17,8227820,-
ENST00000651323.1,CTC1-214,ENSG00000178971.16,CTC1,ENSG00000178971,3,2,1,0.793107701713162,FALSE,TRUE,chr17,8224814,-
ENST00000381410.5-UTR-1976,SNX18-203-UTR-1976,ENSG00000178996.14,SNX18,ENSG00000178996,4,1,0,0.5122140261000637,TRUE,FALSE,chr5,54544610,+
ENST00000381410.5-UTR-722,SNX18-203-UTR-722,ENSG00000178996.14,SNX18,ENSG00000178996,6,2,1,0.29486203788873605,FALSE,TRUE,chr5,54545864,+
ENST00000532998.5,TMEM107-208,ENSG00000179029.15,TMEM107,ENSG00000179029,6,1,0,0.6999265874358432,TRUE,FALSE,chr17,8173741,-
ENST00000437139.7-UTR-508,TMEM107-204-UTR-508,ENSG00000179029.15,TMEM107,ENSG00000179029,12,2,0.5,0.11390906323586578,FALSE,FALSE,chr17,8172964,-
ENST00000437139.7,TMEM107-204,ENSG00000179029.15,TMEM107,ENSG00000179029,13,3,1,0.18616434932829093,FALSE,TRUE,chr17,8172456,-
ENST00000319595.7-UTR-1550,HTR1F-201-UTR-1550,ENSG00000179097.7,HTR1F,ENSG00000179097,1,1,0,0.463200699906961,TRUE,FALSE,chr3,87992289,+
ENST00000319595.7,HTR1F-201,ENSG00000179097.7,HTR1F,ENSG00000179097,2,2,1,0.536799300093039,FALSE,TRUE,chr3,87993839,+
ENST00000541682.7-UTR-671,HES7-202-UTR-671,ENSG00000179111.9,HES7,ENSG00000179111,2,1,0,0.49230769230769234,TRUE,FALSE,chr17,8121262,-
ENST00000541682.7,HES7-202,ENSG00000179111.9,HES7,ENSG00000179111,3,2,1,0.5076923076923077,FALSE,TRUE,chr17,8120591,-
ENST00000336349.6-UTR-299,SPTY2D1-201-UTR-299,ENSG00000179119.15,SPTY2D1,ENSG00000179119,3,1,0,0.6814073417736337,TRUE,FALSE,chr11,18606701,-
ENST00000336349.6,SPTY2D1-201,ENSG00000179119.15,SPTY2D1,ENSG00000179119,4,2,1,0.1994419134778041,FALSE,TRUE,chr11,18606402,-
ENST00000426797.7,EDC3-202,ENSG00000179151.13,EDC3,ENSG00000179151,3,1,0,0.2617301045537979,TRUE,FALSE,chr15,74632508,-
ENST00000315127.9,EDC3-201,ENSG00000179151.13,EDC3,ENSG00000179151,5,2,1,0.738269895446202,FALSE,TRUE,chr15,74630557,-
ENST00000417237.5,TCAIM-205,ENSG00000179152.20,TCAIM,ENSG00000179152,4,1,0,0.38184272780456424,TRUE,FALSE,chr3,44407790,+
ENST00000342649.9,TCAIM-201,ENSG00000179152.20,TCAIM,ENSG00000179152,5,2,1,0.6181572721954358,FALSE,TRUE,chr3,44409448,+
ENST00000316048.2-UTR-1334,SMCO3-201-UTR-1334,ENSG00000179256.2,SMCO3,ENSG00000179256,1,1,0,0.48013245033112584,TRUE,FALSE,chr12,14805983,-
ENST00000316048.2,SMCO3-201,ENSG00000179256.2,SMCO3,ENSG00000179256,3,2,1,0.5198675496688742,FALSE,TRUE,chr12,14804649,-
ENST00000592268.5-UTR-414,RAD23A-209-UTR-414,ENSG00000179262.10,RAD23A,ENSG00000179262,2,1,0,0.4954628955406144,TRUE,FALSE,chr19,12953177,+
ENST00000586534.6,RAD23A-203,ENSG00000179262.10,RAD23A,ENSG00000179262,6,2,1,0.5045371044593856,FALSE,TRUE,chr19,12953642,+
ENST00000585548.1,DAND5-202,ENSG00000179284.6,DAND5,ENSG00000179284,1,1,0,0.8796285823424067,TRUE,FALSE,chr19,12974524,+
ENST00000317060.4,DAND5-201,ENSG00000179284.6,DAND5,ENSG00000179284,2,2,1,0.1203714176575933,FALSE,TRUE,chr19,12974760,+
ENST00000639857.2,PTPN11-207,ENSG00000179295.19,PTPN11,ENSG00000179295,4,1,0,0.20098056758051755,TRUE,FALSE,chr12,112508362,+
ENST00000351677.7,PTPN11-201,ENSG00000179295.19,PTPN11,ENSG00000179295,8,2,1,0.7339169019433992,FALSE,TRUE,chr12,112509918,+
ENST00000320578.3-UTR-433,RAB39A-201-UTR-433,ENSG00000179331.3,RAB39A,ENSG00000179331,1,1,0,0.13920282969063458,FALSE,FALSE,chr11,107963049,+
ENST00000320578.3,RAB39A-201,ENSG00000179331.3,RAB39A,ENSG00000179331,2,2,0.5,0.46351573223524445,TRUE,FALSE,chr11,107963482,+
ENST00000320578.3-UTR+4660,RAB39A-201-UTR+4660,ENSG00000179331.3,RAB39A,ENSG00000179331,3,3,1,0.39728143807412103,FALSE,TRUE,chr11,107968142,+
ENST00000563418.2-UTR-3448,CLK3-212-UTR-3448,ENSG00000179335.20,CLK3,ENSG00000179335,3,1,0,0.295852534562212,TRUE,FALSE,chr15,74641966,+
ENST00000563418.2,CLK3-212,ENSG00000179335.20,CLK3,ENSG00000179335,4,2,1,0.7041474654377881,FALSE,TRUE,chr15,74645414,+
ENST00000341105.7-UTR-616,GATA2-201-UTR-616,ENSG00000179348.12,GATA2,ENSG00000179348,3,1,0,0.49867173363674716,TRUE,FALSE,chr3,128480042,-
ENST00000341105.7-UTR+50,GATA2-201-UTR+50,ENSG00000179348.12,GATA2,ENSG00000179348,6,2,1,0.4455913584300628,FALSE,TRUE,chr3,128479376,-
