target_gene,target_gene_id,sgID_AB,cluster_id
TIPIN,ENSG00000075131,TIPIN_-_66649067.23-P1P2|TIPIN_-_66649057.23-P1P2,8
TKT,ENSG00000163931,TKT_-_53289752.23-P1|TKT_+_53289954.23-P1,15
TKT,ENSG00000163931,TKT_+_53269134.23-P2|TKT_-_53269130.23-P2,15
TLCD1,ENSG00000160606,TLCD1_-_27053186.23-P1P2|TLCD1_+_27053148.23-P1P2,15
TLN1,ENSG00000137076,TLN1_+_35732116.23-P1P2|TLN1_+_35732111.23-P1P2,8
TM7SF2,ENSG00000149809,TM7SF2_-_64879547.23-P1P2|TM7SF2_-_64879615.23-P1P2,15
TMA16,ENSG00000198498,TMA16_+_164416208.23-P1P2|TMA16_+_164416318.23-P1P2,15
TMED2,ENSG00000086598,TMED2_-_124069104.23-P1P2|TMED2_-_124069112.23-P1P2,15
TMEM127,ENSG00000135956,TMEM127_+_96931644.23-P1P2|TMEM127_+_96931705.23-P1P2,15
TMEM199,ENSG00000244045,TMEM199_+_26684570.23-P1P2|TMEM199_-_26684696.23-P1P2,8
TMEM240,ENSG00000205090,TMEM240_+_1475962.23-P1P2|TMEM240_+_1475971.23-P1P2,15
TMEM258,ENSG00000134825,TMEM258_+_61560010.23-P1P2|TMEM258_+_61560026.23-P1P2,8
TMSB10,ENSG00000034510,TMSB10_-_85132984.23-P1P2|TMSB10_+_85133250.23-P1P2,15
TMX2,ENSG00000213593,TMX2_+_57480105.23-P1P2|TMX2_-_57480081.23-P1P2,1
TNPO3,ENSG00000064419,TNPO3_+_128694901.23-P1P2|TNPO3_+_128694944.23-P1P2,8
TOE1,ENSG00000132773,TOE1_-_45805871.23-P1P2|TOE1_+_45805889.23-P1P2,15
TOMM20,ENSG00000173726,TOMM20_-_235292152.23-P1P2|TOMM20_-_235292128.23-P1P2,8
TOMM22,ENSG00000100216,TOMM22_+_39078005.23-P1P2|TOMM22_-_39078185.23-P1P2,12
TOMM40,ENSG00000130204,TOMM40_-_45394587.23-P1P2|TOMM40_-_45394995.23-P1P2,8
TOP1,ENSG00000198900,TOP1_+_39657538.23-P1P2|TOP1_+_39657511.23-P1P2,8
TOP2A,ENSG00000131747,TOP2A_+_38574121.23-P1P2|TOP2A_+_38573936.23-P1P2,19
TOP3A,ENSG00000177302,TOP3A_+_18218267.23-P1P2|TOP3A_+_18218270.23-P1P2,15
TOPBP1,ENSG00000163781,TOPBP1_+_133380602.23-P1P2|TOPBP1_+_133380779.23-P1P2,8
TOR2A,ENSG00000160404,TOR2A_+_130497545.23-P1P2|TOR2A_-_130497575.23-P1P2,15
TP53RK,ENSG00000172315,TP53RK_+_45318049.23-P1P2|TP53RK_+_45317813.23-P1P2,15
TPI1,ENSG00000111669,TPI1_-_6976675.23-P1P2|TPI1_-_6976921.23-P1P2,8
TPR,ENSG00000047410,TPR_-_186344344.23-P1P2|TPR_-_186344310.23-P1P2,10
TPRKB,ENSG00000144034,TPRKB_+_73964387.23-P1P2|TPRKB_-_73964451.23-P1P2,8
TPT1,ENSG00000133112,TPT1_-_45915260.23-P1P2|TPT1_-_45915532.23-P1P2,15
TPX2,ENSG00000088325,TPX2_-_30327150.23-P1P2|TPX2_-_30327161.23-P1P2,19
TRA2B,ENSG00000136527,TRA2B_+_185655778.23-P1P2|TRA2B_+_185655783.23-P1P2,8
TRAIP,ENSG00000183763,TRAIP_+_49893983.23-P1P2|TRAIP_-_49893903.23-P1P2,8
TRAPPC1,ENSG00000170043,TRAPPC1_+_7835084.23-P1P2|TRAPPC1_-_7834858.23-P1P2,15
TRAPPC11,ENSG00000168538,TRAPPC11_+_184580504.23-P1P2|TRAPPC11_-_184580498.23-P1P2,8
TRAPPC3,ENSG00000054116,TRAPPC3_+_36615009.23-P1P2|TRAPPC3_+_36615028.23-P1P2,15
TRAPPC4,ENSG00000196655,TRAPPC4_-_118889508.23-P1P2|TRAPPC4_-_118889743.23-P1P2,15
TRAPPC5,ENSG00000181029,TRAPPC5_+_7745760.23-P1P2|TRAPPC5_-_7745764.23-P1P2,8
TRAPPC8,ENSG00000153339,TRAPPC8_-_29523060.23-P1P2|TRAPPC8_+_29523066.23-P1P2,8
TREML2,ENSG00000112195,TREML2_+_41168862.23-P1P2|TREML2_-_41168880.23-P1P2,15
TREX2,ENSG00000183479,TREX2_+_152735963.23-P1P2|TREX2_+_152736011.23-P1P2,2
TRIAP1,ENSG00000170855,TRIAP1_+_120884159.23-P1P2|TRIAP1_-_120884014.23-P1P2,8
TRIM49C,ENSG00000204449,TRIM49C_-_89764362.23-ENST00000432771.1-ENST00000448984.1|TRIM49C_+_89764400.23-ENST00000432771.1-ENST00000448984.1,15
TRMT10C,ENSG00000174173,TRMT10C_-_101280737.23-P1P2|TRMT10C_-_101280733.23-P1P2,12
TRMT112,ENSG00000173113,TRMT112_+_64085002.23-P1P2|TRMT112_-_64084926.23-P1P2,22
TRMT5,ENSG00000126814,TRMT5_+_61447755.23-P1P2|TRMT5_+_61447749.23-P1P2,8
TRMT6,ENSG00000089195,TRMT6_-_5931159.23-P1P2|TRMT6_+_5931035.23-P1P2,8
TRNP1,ENSG00000253368,TRNP1_+_27320231.23-P1P2|TRNP1_+_27320260.23-P1P2,15
TRNT1,ENSG00000072756,TRNT1_-_3168701.23-P1P2|TRNT1_+_3168671.23-P1P2,15
TRPM7,ENSG00000092439,TRPM7_+_50978930.23-P1P2|TRPM7_-_50978936.23-P1P2,1
TRRAP,ENSG00000196367,TRRAP_-_98476562.23-P1P2|TRRAP_-_98476572.23-P1P2,1
TSEN2,ENSG00000154743,TSEN2_-_12526016.23-P1P2|TSEN2_-_12525993.23-P1P2,12
TSEN34,ENSG00000170892,TSEN34_-_54695166.23-P1P2|TSEN34_-_54695081.23-P1P2,15
TSEN54,ENSG00000182173,TSEN54_+_73512666.23-P1P2|TSEN54_-_73511850.23-P1P2,8
TSFM,ENSG00000123297,TSFM_-_58176641.23-P1P2|TSFM_+_58176556.23-P1P2,15
TSG101,ENSG00000074319,TSG101_-_18548267.23-P1P2|TSG101_+_18548431.23-P1P2,26
TSPYL5,ENSG00000180543,TSPYL5_-_98290076.23-P1P2|TSPYL5_-_98290161.23-P1P2,8
TSR1,ENSG00000167721,TSR1_-_2241289.23-P2|TSR1_-_2241066.23-P2,15
TSR1,ENSG00000167721,TSR1_+_2239717.23-P1|TSR1_+_2239506.23-P1,22
TSR2,ENSG00000158526,TSR2_-_54466860.23-P1P2|TSR2_-_54467042.23-P1P2,25
TSSK3,ENSG00000162526,TSSK3_-_32828258.23-P1P2|TSSK3_-_32828205.23-P1P2,15
TTC1,ENSG00000113312,TTC1_-_159436216.23-P1P2|TTC1_-_159436177.23-P1P2,15
TTC27,ENSG00000018699,TTC27_+_32853190.23-P1P2|TTC27_+_32853193.23-P1P2,11
TTC4,ENSG00000243725,TTC4_-_55181504.23-P1P2|TTC4_-_55181476.23-P1P2,15
TTF2,ENSG00000116830,TTF2_-_117602996.23-P1P2|TTF2_-_117603001.23-P1P2,8
TTI1,ENSG00000101407,TTI1_+_36661804.23-P1P2|TTI1_+_36661799.23-P1P2,8
TTI2,ENSG00000129696,TTI2_+_33370618.23-P1P2|TTI2_-_33370638.23-P1P2,8
TTK,ENSG00000112742,TTK_+_80714409.23-P1P2|TTK_-_80714487.23-P1P2,26
TUBA1B,ENSG00000123416,TUBA1B_-_49524730.23-P1P2|TUBA1B_-_49525164.23-P1P2,15
TUBA1C,ENSG00000167553,TUBA1C_+_49658873.23-P1P2|TUBA1C_+_49659305.23-P1P2,8
TUBA3D,ENSG00000075886,TUBA3D_-_132233780.23-ENST00000321253.6|TUBA3D_+_132233982.23-ENST00000321253.6,15
TUBB,ENSG00000196230,TUBB_+_30689505.23-P2|TUBB_+_30689619.23-P2,19
TUBD1,ENSG00000108423,TUBD1_+_57970066.23-P1P2|TUBD1_+_57970056.23-P1P2,15
TUBE1,ENSG00000074935,TUBE1_-_112408676.23-P1P2|TUBE1_-_112408641.23-P1P2,15
TUBGCP2,ENSG00000130640,TUBGCP2_+_135122315.23-P1P2|TUBGCP2_-_135122422.23-P1P2,2
TUBGCP3,ENSG00000126216,TUBGCP3_+_113242380.23-P1P2|TUBGCP3_-_113242418.23-P1P2,2
TUBGCP4,ENSG00000137822,TUBGCP4_-_43663451.23-P1P2|TUBGCP4_+_43663480.23-P1P2,2
TUBGCP5,ENSG00000275835,TUBGCP5_-_22833553.23-P1P2|TUBGCP5_+_22833539.23-P1P2,2
TUBGCP6,ENSG00000128159,TUBGCP6_+_50683388.23-P1P2|TUBGCP6_-_50683394.23-P1P2,8
TULP1,ENSG00000112041,TULP1_-_35480615.23-P1P2|TULP1_-_35480631.23-P1P2,15
TUT1,ENSG00000149016,TUT1_-_62344700.23-P2|TUT1_-_62344688.23-P2,15
TUT1,ENSG00000149016,TUT1_+_62358999.23-P1|TUT1_+_62358953.23-P1,9
TVP23C,ENSG00000175106,TVP23C_+_15466774.23-P1P2|TVP23C_+_15466886.23-P1P2,15
TWF1,ENSG00000151239,TWF1_-_44199727.23-P1P2|TWF1_+_44199942.23-P1P2,8
TWISTNB,ENSG00000105849,TWISTNB_+_19748588.23-P1P2|TWISTNB_+_19748599.23-P1P2,6
TXN,ENSG00000136810,TXN_-_113018848.23-P1P2|TXN_+_113018808.23-P1P2,1
TXNL4A,ENSG00000141759,TXNL4A_-_77748145.23-P1P2|TXNL4A_+_77748133.23-P1P2,2
TXNL4B,ENSG00000140830,TXNL4B_-_72127489.23-P1P2|TXNL4B_+_72127483.23-P1P2,15
U2AF1,ENSG00000160201,U2AF1_+_44527641.23-P1P2|U2AF1_+_44527626.23-P1P2,9
U2AF2,ENSG00000063244,U2AF2_+_56166451.23-P1P2|U2AF2_-_56165795.23-P1P2,8
U2SURP,ENSG00000163714,U2SURP_+_142720444.23-P1P2|U2SURP_+_142720684.23-P1P2,17
UBA1,ENSG00000130985,UBA1_-_47053260.23-P1|UBA1_-_47053257.23-P1,2
UBA1,ENSG00000130985,UBA1_+_47050450.23-P2|UBA1_-_47050478.23-P2,8
UBA2,ENSG00000126261,UBA2_+_34919311.23-P1P2|UBA2_+_34919335.23-P1P2,8
UBA3,ENSG00000144744,UBA3_+_69129471.23-P1P2|UBA3_-_69129485.23-P1P2,8
UBA5,ENSG00000081307,UBA5_-_132379254.23-P1P2|UBA5_-_132379610.23-P1P2,8
UBA52,ENSG00000221983,UBA52_+_18684266.23-P2|UBA52_-_18684292.23-P2,8
UBAP1,ENSG00000165006,UBAP1_-_34179122.23-P1P2|UBAP1_+_34179139.23-P1P2,8
UBC,ENSG00000150991,UBC_+_125399044.23-P1P2|UBC_-_125399182.23-P1P2,15
UBE2D3,ENSG00000109332,UBE2D3_-_103748127.23-P1P2|UBE2D3_+_103748297.23-P1P2,15
UBE2H,ENSG00000186591,UBE2H_+_129592745.23-P1P2|UBE2H_+_129592365.23-P1P2,15
UBE2I,ENSG00000103275,UBE2I_-_1359701.23-P1P2|UBE2I_+_1359730.23-P1P2,8
UBE2L3,ENSG00000185651,UBE2L3_-_21922010.23-P1P2|UBE2L3_-_21922123.23-P1P2,15
UBE2M,ENSG00000130725,UBE2M_-_59070250.23-P1P2|UBE2M_+_59070110.23-P1P2,15
UBE2N,ENSG00000177889,UBE2N_+_93835696.23-P1P2|UBE2N_+_93835347.23-P1P2,15
UBE2Z,ENSG00000159202,UBE2Z_+_46985838.23-P1P2|UBE2Z_-_46985826.23-P1P2,8
UBL5,ENSG00000198258,UBL5_-_9938639.23-P1P2|UBL5_+_9938801.23-P1P2,11
UBQLN4,ENSG00000160803,UBQLN4_+_156023323.23-P1P2|UBQLN4_+_156023201.23-P1P2,2
UBR5,ENSG00000104517,UBR5_-_103424582.23-P1P2|UBR5_+_103424940.23-P1P2,15
UBTF,ENSG00000108312,UBTF_-_42295646.23-P1P2|UBTF_-_42295898.23-P1P2,15
UFL1,ENSG00000014123,UFL1_+_96969723.23-P1P2|UFL1_+_96969744.23-P1P2,15
UFM1,ENSG00000120686,UFM1_+_38924011.23-P1P2|UFM1_+_38924080.23-P1P2,15
UNC45A,ENSG00000140553,UNC45A_-_91473443.23-P2|UNC45A_+_91473462.23-P2,15
UNC50,ENSG00000115446,UNC50_-_99225118.23-P1P2|UNC50_-_99225100.23-P1P2,8
UPF1,ENSG00000005007,UPF1_+_18942771.23-P1P2|UPF1_-_18942807.23-P1P2,19
UPF2,ENSG00000151461,UPF2_+_12084799.23-P1P2|UPF2_+_12084793.23-P1P2,7
UPF3A,ENSG00000169062,UPF3A_-_115047112.23-P1P2|UPF3A_-_115047135.23-P1P2,15
UQCC2,ENSG00000137288,UQCC2_-_33679502.23-P1P2|UQCC2_+_33679456.23-P1P2,8
UQCRB,ENSG00000156467,UQCRB_+_97247539.23-P1P2|UQCRB_+_97247725.23-P1P2,8
UQCRC1,ENSG00000010256,UQCRC1_-_48643052.23-P2|UQCRC1_+_48643236.23-P2,15
UQCRC1,ENSG00000010256,UQCRC1_+_48647028.23-P1|UQCRC1_-_48647042.23-P1,8
UQCRC2,ENSG00000140740,UQCRC2_+_21964884.23-P1P2|UQCRC2_+_21964701.23-P1P2,8
UQCRFS1,ENSG00000169021,UQCRFS1_+_29704050.23-P1P2|UQCRFS1_-_29703611.23-P1P2,1
UQCRH,ENSG00000173660,UQCRH_+_46769577.23-P1P2|UQCRH_+_46769378.23-P1P2,15
UQCRQ,ENSG00000164405,UQCRQ_-_132202364.23-P1P2|UQCRQ_+_132202565.23-P1P2,8
URB1,ENSG00000142207,URB1_+_33765254.23-P1P2|URB1_+_33764965.23-P1P2,8
URB2,ENSG00000135763,URB2_-_229762001.23-P1P2|URB2_+_229762047.23-P1P2,15
URI1,ENSG00000105176,URI1_+_30433533.23-P1P2|URI1_+_30433164.23-P1P2,8
URM1,ENSG00000167118,URM1_-_131133686.23-P1P2|URM1_-_131133683.23-P1P2,15
UROD,ENSG00000126088,UROD_-_45477940.23-P1P2|UROD_-_45477955.23-P1P2,15
USF2,ENSG00000105698,USF2_-_35760358.23-P1P2|USF2_-_35760370.23-P1P2,15
USP10,ENSG00000103194,USP10_-_84733673.23-P1P2|USP10_+_84733660.23-P1P2,8
USP19,ENSG00000172046,USP19_+_49158108.23-P1P2|USP19_-_49158246.23-P1P2,15
USP36,ENSG00000055483,USP36_+_76836854.23-P1P2|USP36_+_76836485.23-P1P2,15
USP37,ENSG00000135913,USP37_-_219433009.23-P1P2|USP37_-_219433042.23-P1P2,15
USP39,ENSG00000168883,USP39_-_85829973.23-P2|USP39_-_85830050.23-P2,15
USP39,ENSG00000168883,USP39_-_85843325.23-P1|USP39_+_85843306.23-P1,14
USP5,ENSG00000111667,USP5_-_6965971.23-P2|USP5_+_6966012.23-P2,15
USP5,ENSG00000111667,USP5_+_6961501.23-P1|USP5_+_6961472.23-P1,15
USP7,ENSG00000187555,USP7_-_9057818.23-P1P2|USP7_-_9057709.23-P1P2,15
USP8,ENSG00000138592,USP8_+_50716821.23-P1P2|USP8_-_50716851.23-P1P2,15
USP9X,ENSG00000124486,USP9X_+_40945320.23-P1P2|USP9X_-_40944738.23-P1P2,8
USPL1,ENSG00000132952,USPL1_-_31192127.23-P1P2|USPL1_-_31192108.23-P1P2,14
UTP15,ENSG00000164338,UTP15_-_72861621.23-P1P2|UTP15_-_72861666.23-P1P2,7
UTP18,ENSG00000011260,UTP18_-_49338383.23-P1P2|UTP18_-_49337959.23-P1P2,15
UTP20,ENSG00000120800,UTP20_+_101674131.23-P1P2|UTP20_-_101674128.23-P1P2,18
UTP23,ENSG00000147679,UTP23_-_117778780.23-P1P2|UTP23_+_117778813.23-P1P2,22
UTP6,ENSG00000108651,UTP6_-_30228710.23-P1P2|UTP6_-_30228722.23-P1P2,22
UXS1,ENSG00000115652,UXS1_+_106810727.23-P1P2|UXS1_+_106810706.23-P1P2,8
UXT,ENSG00000126756,UXT_+_47518485.23-P1P2|UXT_-_47518537.23-P1P2,5
VARS,ENSG00000204394,VARS_+_31763457.23-P1P2|VARS_+_31763097.23-P1P2,16
VARS2,ENSG00000137411,VARS2_-_30882058.23-P1P2|VARS2_+_30882095.23-P1P2,8
VBP1,ENSG00000155959,VBP1_-_154444784.23-P1P2|VBP1_-_154444762.23-P1P2,8
VCP,ENSG00000165280,VCP_-_35072566.23-P1P2|VCP_-_35072535.23-P1P2,8
VEZT,ENSG00000028203,VEZT_-_95611616.23-P1P2|VEZT_-_95611619.23-P1P2,15
VHL,ENSG00000134086,VHL_-_10183543.23-P1P2|VHL_-_10183539.23-P1P2,15
VMP1,ENSG00000062716,VMP1_-_57785061.23-P1P2|VMP1_-_57785088.23-P1P2,8
VPS13D,ENSG00000048707,VPS13D_-_12290177.23-P1P2|VPS13D_+_12290170.23-P1P2,8
VPS18,ENSG00000104142,VPS18_-_41186699.23-P1P2|VPS18_-_41187068.23-P1P2,15
VPS25,ENSG00000131475,VPS25_+_40925531.23-P1P2|VPS25_+_40925514.23-P1P2,8
VPS28,ENSG00000160948,VPS28_-_145653878.23-P1P2|VPS28_-_145653897.23-P1P2,8
VPS29,ENSG00000111237,VPS29_+_110939852.23-P1P2|VPS29_+_110939846.23-P1P2,1
VPS33A,ENSG00000139719,VPS33A_+_122750974.23-P1P2|VPS33A_+_122750997.23-P1P2,8
VPS35,ENSG00000069329,VPS35_+_46723052.23-P1P2|VPS35_+_46723041.23-P1P2,1
VPS37A,ENSG00000155975,VPS37A_+_17104482.23-P1P2|VPS37A_+_17104492.23-P1P2,15
VPS37C,ENSG00000167987,VPS37C_+_60928912.23-P1P2|VPS37C_+_60928845.23-P1P2,15
VPS41,ENSG00000006715,VPS41_+_38948746.23-P1|VPS41_+_38948736.23-P1,15
VPS41,ENSG00000006715,VPS41_+_38969081.23-P2|VPS41_-_38969076.23-P2,15
VPS51,ENSG00000149823,VPS51_-_64863725.23-P1P2|VPS51_-_64863728.23-P1P2,15
VPS54,ENSG00000143952,VPS54_+_64246129.23-P1P2|VPS54_+_64246255.23-P1P2,8
VPS72,ENSG00000163159,VPS72_+_151162629.23-P1P2|VPS72_+_151162601.23-P1P2,2
WAC,ENSG00000095787,WAC_+_28822278.23-P1P2|WAC_+_28822275.23-P1P2,8
WARS,ENSG00000140105,WARS_-_100841623.23-P1P2|WARS_+_100841441.23-P1P2,8
WBP1,ENSG00000239779,WBP1_-_74685599.23-P1P2|WBP1_-_74685547.23-P1P2,15
WBP11,ENSG00000084463,WBP11_-_14946707.23-P2|WBP11_+_14946647.23-P2,15
WBP11,ENSG00000084463,WBP11_+_14956444.23-P1|WBP11_+_14956413.23-P1,11
WBP1L,ENSG00000166272,WBP1L_-_104503698.23-P1P2|WBP1L_-_104503694.23-P1P2,15
WDHD1,ENSG00000198554,WDHD1_-_55493772.23-P1P2|WDHD1_-_55493748.23-P1P2,8
WDR1,ENSG00000071127,WDR1_-_10117920.23-P1P2|WDR1_+_10118295.23-P1P2,15
WDR12,ENSG00000138442,WDR12_+_203776353.23-P1P2|WDR12_-_203776953.23-P1P2,23
WDR18,ENSG00000065268,WDR18_-_984344.23-P1P2|WDR18_-_984406.23-P1P2,15
WDR24,ENSG00000127580,WDR24_-_740276.23-P1P2|WDR24_-_740033.23-P1P2,8
WDR25,ENSG00000176473,WDR25_-_100842832.23-P1P2|WDR25_+_100842799.23-P1P2,15
WDR26,ENSG00000162923,WDR26_+_224622428.23-P1P2|WDR26_+_224622446.23-P1P2,2
WDR3,ENSG00000065183,WDR3_-_118472399.23-P1P2|WDR3_+_118472389.23-P1P2,22
WDR33,ENSG00000136709,WDR33_+_128568707.23-P1P2|WDR33_-_128568762.23-P1P2,3
WDR36,ENSG00000134987,WDR36_-_110428095.23-P1P2|WDR36_-_110428101.23-P1P2,22
WDR4,ENSG00000160193,WDR4_+_44299648.23-P1P2|WDR4_+_44299621.23-P1P2,15
WDR43,ENSG00000163811,WDR43_-_29117577.23-P1P2|WDR43_-_29117980.23-P1P2,22
WDR46,ENSG00000227057,WDR46_+_33256781.23-P1P2|WDR46_+_33256771.23-P1P2,22
WDR5,ENSG00000196363,WDR5_+_137001233.23-P1P2|WDR5_+_137001236.23-P1P2,2
WDR54,ENSG00000005448,WDR54_+_74649083.23-P1P2|WDR54_-_74649047.23-P1P2,15
WDR55,ENSG00000120314,WDR55_-_140044470.23-P1P2|WDR55_-_140044473.23-P1P2,15
WDR61,ENSG00000140395,WDR61_+_78591885.23-P1P2|WDR61_-_78591737.23-P1P2,26
WDR7,ENSG00000091157,WDR7_-_54318645.23-P1P2|WDR7_+_54318670.23-P1P2,8
WDR70,ENSG00000082068,WDR70_-_37379443.23-P1P2|WDR70_+_37379414.23-P1P2,11
WDR74,ENSG00000133316,WDR74_+_62607006.23-P1|WDR74_+_62607035.23-P1,23
WDR74,ENSG00000133316,WDR74_+_62609282.23-P2|WDR74_-_62609072.23-P2,8
WDR75,ENSG00000115368,WDR75_-_190306224.23-P1P2|WDR75_-_190306258.23-P1P2,7
WDR77,ENSG00000116455,WDR77_-_111991851.23-P1P2|WDR77_+_111991860.23-P1P2,8
WDR82,ENSG00000164091,WDR82_-_52312175.23-P1P2|WDR82_+_52312203.23-P1P2,13
WDR83OS,ENSG00000105583,WDR83OS_+_12780184.23-P1P2|WDR83OS_+_12780145.23-P1P2,8
WDR92,ENSG00000243667,WDR92_-_68384628.23-P1P2|WDR92_-_68384657.23-P1P2,15
WDTC1,ENSG00000142784,WDTC1_-_27561600.23-P1P2|WDTC1_-_27561699.23-P1P2,1
WEE1,ENSG00000166483,WEE1_+_9595254.23-P1P2|WEE1_-_9595630.23-P1P2,15
WNK1,ENSG00000060237,WNK1_+_862246.23-P1P2|WNK1_-_861784.23-P1P2,8
GET1,ENSG00000182093,WRB_-_40752309.23-P1P2|WRB_+_40752275.23-P1P2,15
WTAP,ENSG00000146457,WTAP_-_160148592.23-P1P2|WTAP_-_160148580.23-P1P2,15
XAB2,ENSG00000076924,XAB2_-_7694376.23-P1P2|XAB2_-_7694239.23-P1P2,14
XPO1,ENSG00000082898,XPO1_+_61765301.23-P1P2|XPO1_+_61765384.23-P1P2,1
XPO5,ENSG00000124571,XPO5_+_43543679.23-P1P2|XPO5_-_43543686.23-P1P2,15
XRCC1,ENSG00000073050,XRCC1_-_44079668.23-P1P2|XRCC1_-_44079606.23-P1P2,15
XRCC2,ENSG00000196584,XRCC2_-_152373149.23-P1P2|XRCC2_-_152373174.23-P1P2,15
XRCC3,ENSG00000126215,XRCC3_-_104181768.23-P1P2|XRCC3_+_104181754.23-P1P2,12
XRCC5,ENSG00000079246,XRCC5_-_216974154.23-P1P2|XRCC5_+_216974143.23-P1P2,8
XRN2,ENSG00000088930,XRN2_+_21284193.23-P1P2|XRN2_+_21284031.23-P1P2,1
YARS,ENSG00000134684,YARS_+_33282894.23-P1P2|YARS_+_33282919.23-P1P2,15
YARS2,ENSG00000139131,YARS2_-_32908772.23-P1P2|YARS2_+_32908426.23-P1P2,8
YBX1,ENSG00000065978,YBX1_+_43148077.23-P1P2|YBX1_+_43148871.23-P1P2,15
YEATS2,ENSG00000163872,YEATS2_+_183415634.23-P1P2|YEATS2_-_183415613.23-P1P2,15
YEATS4,ENSG00000127337,YEATS4_+_69753819.23-P1P2|YEATS4_-_69753803.23-P1P2,2
YJEFN3,ENSG00000250067,YJEFN3_-_19627479.23-P1|YJEFN3_+_19627083.23-P1,15
YJEFN3,ENSG00000250067,YJEFN3_-_19639774.23-P2|YJEFN3_-_19639771.23-P2,15
YKT6,ENSG00000106636,YKT6_+_44240680.23-P1P2|YKT6_-_44240662.23-P1P2,8
YPEL1,ENSG00000100027,YPEL1_-_22090031.23-P1P2|YPEL1_-_22090026.23-P1P2,15
YPEL5,ENSG00000119801,YPEL5_-_30369859.23-P1P2|YPEL5_-_30369815.23-P1P2,2
YRDC,ENSG00000196449,YRDC_-_38273817.23-P1P2|YRDC_-_38273805.23-P1P2,8
YTHDC1,ENSG00000083896,YTHDC1_-_69215701.23-P1P2|YTHDC1_-_69215755.23-P1P2,15
YY1,ENSG00000100811,YY1_-_100705185.23-P1P2|YY1_+_100705824.23-P1P2,15
ZBTB11,ENSG00000066422,ZBTB11_-_101395936.23-P1P2|ZBTB11_+_101395930.23-P1P2,15
ZBTB17,ENSG00000116809,ZBTB17_-_16302540.23-P1P2|ZBTB17_-_16302519.23-P1P2,1
ZC3H18,ENSG00000158545,ZC3H18_+_88636860.23-P1P2|ZC3H18_+_88636857.23-P1P2,8
ZCCHC9,ENSG00000131732,ZCCHC9_+_80597457.23-P1P2|ZCCHC9_-_80597504.23-P1P2,18
ZCRB1,ENSG00000139168,ZCRB1_+_42719871.23-P1P2|ZCRB1_-_42719876.23-P1P2,8
ZFC3H1,ENSG00000133858,ZFC3H1_+_72057599.23-P1P2|ZFC3H1_-_72057382.23-P1P2,1
ZFP69B,ENSG00000187801,ZFP69B_-_40915813.23-P1P2|ZFP69B_-_40915817.23-P1P2,15
ZMAT2,ENSG00000146007,ZMAT2_-_140080084.23-P1|ZMAT2_-_140080067.23-P1,14
ZMAT2,ENSG00000146007,ZMAT2_+_140083724.23-P2|ZMAT2_-_140083696.23-P2,15
ZMAT5,ENSG00000100319,ZMAT5_+_30162943.23-P1P2|ZMAT5_-_30162951.23-P1P2,15
ZNF100,ENSG00000197020,ZNF100_-_21950100.23-P1P2|ZNF100_-_21950097.23-P1P2,8
ZNF133,ENSG00000125846,ZNF133_+_18269225.23-P1P2|ZNF133_-_18269198.23-P1P2,8
ZNF207,ENSG00000010244,ZNF207_-_30677224.23-P1|ZNF207_-_30677213.23-P1,14
ZNF207,ENSG00000010244,ZNF207_+_30687693.23-P2|ZNF207_+_30687708.23-P2,15
ZNF236,ENSG00000130856,ZNF236_+_74534757.23-P1P2|ZNF236_-_74534593.23-P1P2,22
ZNF24,ENSG00000172466,ZNF24_+_32924385.23-P1P2|ZNF24_-_32924370.23-P1P2,8
ZNF253,ENSG00000256771,ZNF253_-_19976741.23-P1P2|ZNF253_+_19976912.23-P1P2,15
ZNF284,ENSG00000186026,ZNF284_+_44576342.23-ENST00000421176.3|ZNF284_-_44576326.23-ENST00000421176.3,15
ZNF317,ENSG00000130803,ZNF317_+_9251231.23-P1P2|ZNF317_-_9251162.23-P1P2,15
ZNF335,ENSG00000198026,ZNF335_+_44600782.23-P1P2|ZNF335_+_44600775.23-P1P2,15
ZNF407,ENSG00000215421,ZNF407_-_72343011.23-ENST00000299687.5|ZNF407_+_72343057.23-ENST00000299687.5,15
ZNF468,ENSG00000204604,ZNF468_-_53360493.23-P1P2|ZNF468_-_53360496.23-P1P2,15
ZNF492,ENSG00000229676,ZNF492_-_22817155.23-P1P2|ZNF492_+_22817388.23-P1P2,15
ZNF506,ENSG00000081665,ZNF506_-_19932561.23-P1P2|ZNF506_-_19932149.23-P1P2,15
ZNF559,ENSG00000188321,ZNF559_-_9434970.23-P1P2|ZNF559_-_9435103.23-P1P2,8
ZNF574,ENSG00000105732,ZNF574_-_42580351.23-P1|ZNF574_-_42580345.23-P1,15
ZNF574,ENSG00000105732,ZNF574_-_42583382.23-P2|ZNF574_-_42583385.23-P2,15
ZNF658,ENSG00000274349,ZNF658_+_40791787.23-ENST00000377626.3-ENST00000602553.1|ZNF658_+_40791781.23-ENST00000377626.3-ENST00000602553.1,15
ZNF674,ENSG00000251192,ZNF674_+_46404792.23-P1P2|ZNF674_+_46404797.23-P1P2,15
ZNF676,ENSG00000196109,ZNF676_-_22379471.23-ENST00000397121.2|ZNF676_+_22379558.23-ENST00000397121.2,15
ZNF687,ENSG00000143373,ZNF687_-_151254788.23-P1P2|ZNF687_+_151255019.23-P1P2,15
ZNF718,ENSG00000250312,ZNF718_-_154794.23-ENST00000502662.1|ZNF718_-_154974.23-ENST00000502662.1,15
